ad_id,page_id,page_name,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,funding_entity,impressions_min,impressions_max,spend_min,spend_max,ad_url
714951058926155,177161812331407,Jagmeet Singh,"Once again, Prime Minister Trudeau is announcing another stall tactic to avoid pharmacare – a stall tactic that is yet another favour to the richest drug companies while millions of Canadians continue to skip the medicine they need or cut pills in half so a bottle lasts longer, because of the cost.

The NDP is leading the fight to expand medicare to include prescription drug coverage for everyone, regardless of their job status, where they live, their age, their health status, or how much money they make by implementing pharmacare for all: https://www.ndp.ca/pharmacare",theglobeandmail.com,"Overhaul to Canadian system includes omitting U.S., Swiss plans from factoring into maximum prices and forcing drug makers to provide actual worth of medicine",Ottawa medicine board details changes to rules on national drug pricing,2019-08-09,2019-08-09,Canada’s NDP / Le NPD du Canada,2000,2999,0,99,https://www.facebook.com/ads/library/?id=714951058926155
480444992744928,177161812331407,Jagmeet Singh,"I'm determined to fight for a historic expansion to our universal health care. that means pharmacare, dental, mental health coverage, and more.

Add your name to support our plan – and share your story of what this means to you:",https://www.ndp.ca/health-care,"Jagmeet and the NDP are fighting for health care that covers every Canadian from head to toe. I just joined the fight for expanded vision, dental, and mental health care that covers everyone, and a pharmacare plan for all. Add your name and join us: [link]",Taking care of your family,2019-08-09,2019-08-09,Canada’s NDP / Le NPD du Canada,4000,4999,0,99,https://www.facebook.com/ads/library/?id=480444992744928
712989902484457,177161812331407,Jagmeet Singh,"You're paying some of the highest prices in the world for cell & internet service, while rich cell phone companies like Rogers and Bell make billions in profits every year and the Trudeau Liberals do nothing to fix this.

It doesn't have to be like this – the NDP has a plan to lower your cell phone bill and ensure better internet coverage for all Canadians.",ndp.ca/lower-my-bill,"High speed internet and cell services are a necessity for Canadians – and despite this, broadband access and wireless services are far from being affordable or reliable in Canada.",Lower Cell Phone Bills,2019-08-07,2019-08-08,Canada’s NDP / Le NPD du Canada,2000,2999,0,99,https://www.facebook.com/ads/library/?id=712989902484457
2011531665617459,177161812331407,Jagmeet Singh,"You're paying some of the highest prices in the world for cell & internet service, while rich cell phone companies like Rogers and Bell make billions in profits every year and the Trudeau Liberals do nothing to fix this.

It doesn't have to be like this – the NDP has a plan to lower your cell phone bill and ensure better internet coverage for all Canadians.",ndp.ca/lower-my-bill,Learn more and support our plan.,We're going to lower your cell phone bill,2019-08-07,2019-08-21,Canada’s NDP / Le NPD du Canada,150000,174999,600,699,https://www.facebook.com/ads/library/?id=2011531665617459
445855022666572,177161812331407,Jagmeet Singh,"People across Canada are counting on us to change the government — from one that works to make life easier for multi-millionaires and big corporations, to one that’s focused on making life better for you and your family. Chip in today and help us make this a reality.",,Chip in what you can today,Help us fight for people - chip in,2019-08-06,2019-08-09,Canada’s NDP / Le NPD du Canada,2000,2999,0,99,https://www.facebook.com/ads/library/?id=445855022666572
2264815627182460,177161812331407,Jagmeet Singh,"Together, we’re going to fight to change the government — from one that works to make life easier for multi-millionaires and big corporations, to one that’s focused on making life better for you and your family.",ndp.ca/commitments,Sign up and support our work.,My commitment to you,2019-08-04,2019-08-09,Canada’s NDP / Le NPD du Canada,50000,59999,200,299,https://www.facebook.com/ads/library/?id=2264815627182460
506317476809110,177161812331407,Jagmeet Singh,"This is what happens when you have Liberal & Conservative governments in Ottawa giving ridiculous tax breaks to their wealthiest friends, while cutting back services people need. We need to stop catering to the ultra-rich & start putting everyday people first. 

My New Deal for People asks the multi-millionaires to pay just a little bit more, so that everyday families can have things like a Canadian prescription drug program. Let’s close the gap between the very richest and the rest of us: http://bit.ly/2YEG7km",globalnews.ca,Canada's wealthiest families are increasingly looking like dynasties.,Canada’s richest families own as much wealth as 3 provinces combined: report,2019-08-01,2019-08-02,Canada’s NDP / Le NPD du Canada,20000,24999,100,199,https://www.facebook.com/ads/library/?id=506317476809110
2292275857492452,177161812331407,Jagmeet Singh,"You're paying some of the highest prices in the world for cell & internet service, while rich cell phone companies like Rogers and Bell make billions in profits every year and the Trudeau Liberals do nothing to fix this.

It doesn't have to be like this – the NDP has a plan to lower your cell phone bill and ensure better internet coverage for all Canadians.",ndp.ca/lower-my-bill,"High speed internet and cell services are a necessity for Canadians – and despite this, broadband access and wireless services are far from being affordable or reliable in Canada.",Lower Cell Phone Bills,2019-08-01,2019-08-07,Canada’s NDP / Le NPD du Canada,5000,5999,0,99,https://www.facebook.com/ads/library/?id=2292275857492452
2463583297037578,177161812331407,Jagmeet Singh,"I'm determined to fight for a historic expansion to our universal health care. that means pharmacare, dental, mental health coverage, and more.

Add your name to support our plan – and share your story of what this means to you:",https://www.ndp.ca/health-care,"Jagmeet and the NDP are fighting for health care that covers every Canadian from head to toe. I just joined the fight for expanded vision, dental, and mental health care that covers everyone, and a pharmacare plan for all. Add your name and join us: [link]",Taking care of your family,2019-07-31,2019-08-09,Canada’s NDP / Le NPD du Canada,4000,4999,0,99,https://www.facebook.com/ads/library/?id=2463583297037578
465101344272665,177161812331407,Jagmeet Singh,"Together, we’re going to fight to change the government — from one that works to make life easier for multi-millionaires and big corporations, to one that’s focused on making life better for you and your family.",www.ndp.ca,Sign up and join the team today!,I'm on your side,2019-07-31,2019-08-04,Canada’s NDP / Le NPD du Canada,10000,14999,0,99,https://www.facebook.com/ads/library/?id=465101344272665
874482382924455,177161812331407,Jagmeet Singh,"I'm determined to make life more affordable for you and your family – join me, and let's fight to form a government that's actually on your side.",www.facebook.com,www.jagmeetsingh.ca,Jagmeet Singh,2019-07-31,2019-08-09,Canada’s NDP / Le NPD du Canada,30000,34999,0,99,https://www.facebook.com/ads/library/?id=874482382924455
450698995780931,177161812331407,Jagmeet Singh,"I'm determined to make life more affordable for you and your family – join me, and let's fight to form a government that's actually on your side.",www.facebook.com,www.jagmeetsingh.ca,Jagmeet Singh,2019-07-28,2019-07-31,Canada’s NDP / Le NPD du Canada,4000,4999,0,99,https://www.facebook.com/ads/library/?id=450698995780931
423234181792798,177161812331407,Jagmeet Singh,"Your deserve somebody on your side – because together, we can do more for everyone. Join me here:",www.ndp.ca,,I'm on your side,2019-05-14,2019-07-02,,60000,69999,400,499,https://www.facebook.com/ads/library/?id=423234181792798
371506613711442,177161812331407,Jagmeet Singh,I'm determined to fight for you – and prioritize the needs of people over rich corporations. Follow me on Facebook and be a part of it.,,www.jagmeetsingh.ca,Jagmeet Singh,2019-05-09,2019-06-26,,50000,59999,400,499,https://www.facebook.com/ads/library/?id=371506613711442
